,customer_id,1,2,3,4,5,6,7,8,9,10,11,12,output
322,2383041,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2748415,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1841976,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1034734,0,0,0,0,0,0,17,1,0,0,0,0,1
400,2693455,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2624807,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2535110,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,6378715,0,0,0,0,0,0,0,0,0,0,0,4,0
884,4884570,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,5432258,24,0,0,0,0,0,0,0,0,0,0,0,0
1854,9403123,14,57,21,12,10,16,21,35,22,19,33,24,69
1806,9134941,87,43,204,43,0,0,0,0,0,0,0,0,0
1524,7834605,12,17,0,2,0,10,0,2,0,8,29,18,30
1823,9217009,0,0,0,0,0,0,0,1,1,2,0,0,0
892,4924940,0,0,0,0,0,0,3,0,0,7,0,0,0
600,3637532,4,2,11,14,12,17,15,22,17,48,129,110,105
1037,5524563,1,0,0,0,0,0,0,0,0,0,0,0,0
851,4729869,0,0,0,0,0,0,0,0,0,0,0,0,11
293,2309184,2,17,9,1,43,65,15,19,19,18,29,19,66
1418,7364846,3,0,13,62,3,14,51,35,53,122,32,19,22
1852,9397019,0,3,23,0,0,0,0,0,0,0,0,0,0
658,3915408,0,29,0,0,0,0,0,0,0,0,0,0,0
572,3498179,0,0,0,0,0,12,25,70,71,6,13,12,112
329,2407192,27,12,7,0,3,0,4,0,1,4,80,0,0
667,3957740,0,0,0,35,0,0,33,6,45,0,0,18,0
1706,8697678,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1826277,0,0,0,0,0,0,0,0,0,0,0,0,0
939,5130163,0,0,0,0,0,0,0,0,0,0,0,56,8
738,4258825,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,5937832,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1048447,7,0,1,7,0,0,0,0,0,0,0,0,0
652,3892061,0,0,0,0,0,0,12,3,0,0,0,0,0
546,3381493,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1295304,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,8088219,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,5756372,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,8127431,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,6150282,15,49,0,53,51,34,8,66,8,28,2,15,40
18,1066618,0,8,2,1,0,0,0,0,0,4,8,8,0
1216,6365249,1,1,1,37,61,0,26,74,158,94,107,1,161
478,3067158,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,6305598,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2118818,2,5,22,43,29,29,58,79,36,103,85,18,45
1583,8109494,10,6,9,2,7,5,0,0,7,8,11,3,6
951,5174161,1,7,0,0,0,0,3,2,0,0,0,1,3
1831,9288643,20,7,53,197,103,7,17,9,37,3,11,25,28
1052,5587256,9,11,1,7,1,3,0,0,15,2,3,2,0
1501,7753033,0,0,0,0,0,0,0,0,0,0,0,0,0
511,3226498,0,5,0,0,1,0,0,0,0,0,0,25,0
1620,8302012,0,0,0,0,1,0,0,1,9,0,4,0,7
1050,5567492,0,0,0,7,0,0,0,0,0,0,0,0,0
1974,9909788,0,0,0,0,16,0,23,8,64,17,55,17,66
133,1592924,27,6,12,30,6,37,13,13,44,11,49,42,3
768,4376952,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,7580778,1,0,0,0,8,4,12,0,0,0,0,0,1
1600,8196085,0,6,21,38,31,4,3,6,46,30,14,15,63
1562,7979577,0,0,0,0,0,0,0,0,0,0,69,53,61
775,4400907,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,6462002,0,9,0,0,0,0,0,0,0,0,0,2,1
1125,5937832,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,9502531,15,0,0,4,3,0,11,9,0,0,1,0,0
1987,9958741,0,0,1,0,0,0,0,0,7,3,0,0,0
229,2000177,2,24,3,0,1,0,0,1,0,11,0,0,15
1113,5870091,0,0,24,6,9,0,4,1,0,0,0,10,28
616,3738908,19,87,11,4,66,90,0,41,131,381,266,0,203
740,4273727,0,2,0,0,0,2,25,0,0,0,0,0,9
1844,9353281,19,2,1,39,0,8,2,3,0,10,28,0,0
1434,7431837,0,0,0,6,1,0,0,0,0,0,0,0,0
1752,8916675,11,0,23,14,27,71,18,31,4,10,9,12,78
759,4335330,0,0,0,0,0,0,0,0,0,0,0,0,15
1406,7310508,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,8645194,0,0,0,0,0,0,0,0,0,10,0,0,0
537,3342836,0,0,0,0,0,0,1,1,0,0,8,21,59
1552,7940745,92,60,75,45,46,62,4,34,21,21,6,12,32
610,3686832,0,0,0,0,0,0,0,2,0,0,0,0,0
1108,5855923,33,104,34,5,84,177,112,121,90,31,9,12,22
821,4593196,2,0,0,0,0,0,0,0,0,0,0,0,1
1475,7586197,0,0,0,0,2,1,0,46,0,1,0,0,37
615,3727665,0,0,1,2,0,1,0,0,0,0,6,0,0
1744,8886826,27,15,0,60,65,24,42,57,9,134,11,33,62
438,2844568,0,0,0,0,0,0,0,0,0,0,0,0,6
1802,9123080,0,0,0,0,0,0,0,0,0,0,12,0,3
1135,5983416,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,7881866,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,9587148,0,0,0,0,0,0,1,0,0,1,0,0,0
1446,7467311,0,0,0,0,0,0,0,0,0,0,0,0,0
634,3798379,80,23,89,49,341,173,24,44,31,33,11,76,163
1821,9209246,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,5695488,66,1,35,6,1,6,0,2,2,0,2,18,16
1770,8992880,24,10,0,11,11,0,12,3,9,14,10,19,53
1581,8102985,20,118,55,30,14,40,0,16,10,34,3,8,9
111,1470786,110,48,36,54,10,8,63,91,223,50,1,38,79
1847,9360481,4,29,24,18,155,9,0,0,0,33,26,18,72
1175,6174112,35,1,8,14,1,2,0,27,37,4,8,14,108
1582,8107860,13,0,0,0,0,0,0,0,0,0,1,0,0
647,3869372,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,9617091,39,47,21,25,64,29,9,0,44,0,0,6,0
858,4752845,0,0,0,0,0,0,0,0,0,0,0,0,190
1995,9985628,0,0,2,0,1,3,2,0,0,0,0,14,0
1837,9325402,0,0,0,0,0,0,2,0,0,0,0,0,0
318,2371979,0,1,3,7,0,0,0,0,0,5,7,0,0
1525,7834814,0,0,0,0,0,0,0,0,0,0,0,0,0
571,3497621,53,23,43,6,3,0,0,24,17,24,0,0,38
1027,5480158,11,2,4,7,2,0,0,0,0,0,0,0,0
932,5115443,0,0,0,0,0,0,1,0,0,0,0,0,3
1679,8584355,155,16,33,113,73,28,11,67,38,4,5,8,116
1514,7796407,0,0,11,0,0,1,0,0,0,4,0,4,3
928,5092395,0,2,0,11,0,1,1,1,0,0,0,3,9
639,3827001,39,55,27,50,22,30,72,35,41,22,25,31,149
1773,8999141,0,0,0,0,0,0,0,0,0,0,0,0,4
345,2501418,0,1,0,0,0,0,0,0,0,0,1,1,2
429,2806266,32,48,56,53,52,27,8,0,21,44,6,16,69
608,3669288,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,6720718,16,0,0,0,0,0,0,0,0,0,0,0,0
488,3124933,19,0,20,8,6,25,11,1,10,6,13,22,15
684,4011599,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1639681,0,0,11,12,22,5,4,0,4,2,4,0,0
288,2264759,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,7232174,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,5815586,16,11,47,20,26,28,5,17,19,15,4,6,31
1924,9703240,0,0,0,0,0,2,1,0,0,0,0,0,0
79,1319827,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2104708,4,0,25,1,0,5,11,0,5,0,3,1,0
446,2881153,0,0,0,0,0,0,0,0,11,0,0,0,0
1202,6308763,0,0,0,103,11,21,23,2,5,0,11,5,2
363,2566986,1,5,0,0,2,2,0,9,0,0,1,0,0
1082,5735997,0,0,0,0,0,0,0,0,0,0,0,0,0
531,3292249,10,0,0,0,0,0,0,0,0,0,0,0,0
1785,9060305,0,32,57,47,35,118,117,159,159,21,27,23,57
464,2962587,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,6937682,0,0,0,47,0,0,54,0,0,0,0,0,80
140,1622525,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,6981877,3,0,2,0,0,0,0,0,0,0,0,0,0
1123,5908503,13,6,0,3,8,0,0,15,9,12,6,2,3
933,5117765,0,0,0,0,0,0,0,0,0,0,0,0,0
472,3026586,7,2,0,0,0,0,0,20,3,0,1,0,10
1948,9802560,0,0,0,0,0,0,0,0,0,0,0,0,0
636,3807742,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,6777306,0,2,0,12,9,8,6,0,60,5,0,0,25
379,2620533,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,7967319,0,0,0,0,0,0,0,0,0,0,0,6,0
998,5379211,77,131,64,60,64,85,20,6,20,91,83,34,58
1896,9597987,13,13,11,5,38,8,5,14,11,14,0,49,100
1455,7514998,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,9602447,0,0,0,0,0,0,0,0,0,0,0,0,10
971,5243101,12,14,0,0,0,1,9,11,0,0,0,0,22
1419,7365919,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1374820,0,0,0,7,1,0,0,0,0,1,0,0,10
1323,6924158,0,0,0,0,0,0,0,0,0,0,0,0,0
889,4903199,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,9971759,12,3,1,0,43,11,13,3,24,11,5,3,29
671,3972346,0,0,0,0,0,0,0,0,0,0,0,0,0
738,4258825,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,6960244,0,0,17,0,0,0,0,0,2,1,1,1,1
736,4254199,0,0,0,18,14,27,16,18,13,0,7,1,40
1123,5908503,0,0,0,0,0,0,7,13,6,0,3,8,15
1153,6101785,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,7050442,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,6752515,9,3,2,1,0,12,0,0,0,0,6,33,12
872,4813271,14,87,0,0,0,0,0,0,0,0,0,0,0
1601,8214053,15,7,20,58,1,2,40,12,29,132,13,11,14
916,5032934,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2929498,0,0,0,0,0,0,0,0,0,0,0,0,0
599,3634986,50,162,51,132,10,18,31,30,80,7,57,25,160
225,1979368,0,3,6,0,1,16,9,5,0,0,0,6,7
1960,9838164,0,0,0,20,0,11,31,19,0,0,0,0,0
153,1656780,0,0,5,2,0,11,0,4,0,0,14,6,0
1272,6640124,1,0,0,0,2,0,0,7,0,0,0,0,5
1517,7802758,0,0,0,0,0,0,0,0,0,0,0,19,110
580,3537212,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,9553202,22,23,51,12,104,3,33,8,64,54,49,49,28
235,2025211,11,1,1,0,0,0,0,0,0,0,0,0,0
1506,7764473,2,7,0,5,0,0,0,0,0,4,0,0,0
521,3255890,2,4,0,2,0,0,0,0,0,0,0,0,0
15,1048447,0,2,31,7,0,1,7,0,0,0,0,0,0
788,4452772,0,2,0,0,0,0,1,0,0,0,0,0,0
702,4091145,0,0,0,0,0,0,0,0,0,0,0,6,3
1646,8407573,2,0,0,1,41,19,11,14,17,3,6,2,16
468,2984116,43,0,0,1,9,0,0,19,16,38,13,7,5
564,3446262,11,47,81,5,74,72,143,100,87,76,63,11,19
1398,7273051,0,0,0,23,0,0,0,4,0,0,0,0,1
1729,8822897,33,40,0,4,41,0,0,0,2,0,0,0,0
532,3304823,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,5783805,29,2,0,0,12,7,0,0,0,9,0,0,15
848,4707663,6,1,0,0,5,3,0,10,0,0,0,2,5
1001,5380606,18,50,9,3,28,0,15,5,0,0,14,3,7
274,2217747,6,9,0,0,0,0,0,0,0,2,0,0,0
737,4258203,82,104,78,39,35,13,22,0,0,0,0,0,0
1946,9796370,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2344288,7,23,29,29,73,6,2,2,9,0,0,0,0
1734,8856808,1,0,24,0,1,2,2,13,4,9,0,0,0
1518,7805971,0,0,17,70,36,2,2,0,13,0,4,13,66
109,1465248,0,2,0,0,0,0,0,0,0,0,0,0,8
1408,7313337,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,6839963,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,9537247,1,13,11,1,0,3,2,1,1,3,3,0,15
1943,9789870,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,8584355,11,31,19,72,18,155,16,33,113,73,28,11,109
1547,7928053,0,0,0,0,0,0,0,0,0,0,0,0,0
755,4322206,3,2,9,12,2,3,0,0,0,0,0,0,0
444,2874635,0,2,7,23,0,2,0,0,0,0,0,0,0
1307,6849585,71,55,37,9,12,4,8,2,4,9,3,3,21
361,2556952,0,0,0,3,38,20,4,19,49,24,0,8,12
1772,8995696,0,0,0,0,0,0,0,0,24,52,0,33,22
1279,6688388,0,0,0,13,13,18,5,6,0,25,34,11,52
99,1425811,8,119,103,66,72,16,26,62,126,86,96,81,34
280,2251518,12,4,26,3,0,0,0,0,3,14,0,0,4
512,3226914,20,0,0,0,4,9,23,87,11,25,3,4,8
1200,6306698,6,15,7,31,12,83,31,6,23,3,9,0,41
375,2605729,1,16,0,0,0,0,21,0,0,33,0,0,0
1977,9921125,0,14,0,0,0,0,11,0,0,4,26,1,12
1305,6846488,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,8962897,582,284,75,31,255,138,206,61,65,61,51,46,224
1426,7394940,4,0,0,0,17,3,3,1,3,0,2,15,22
1943,9789870,0,0,0,0,0,0,0,0,0,0,0,0,0
615,3727665,18,6,0,0,21,0,0,0,1,2,0,1,0
467,2981538,2,1,0,39,26,33,15,10,0,9,18,2,16
1517,7802758,0,0,0,0,0,19,5,61,44,0,0,0,28
44,1181986,3,17,1,0,2,4,1,5,0,1,4,8,40
72,1292487,0,1,39,4,20,14,0,0,0,0,0,0,0
1218,6367497,11,7,14,0,2,0,1,0,0,0,0,0,2
20,1073325,33,96,81,31,57,25,12,64,22,3,22,14,58
471,3016145,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,7003826,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,6433513,0,0,0,0,0,0,0,0,0,0,1,7,0
980,5284470,0,0,0,0,0,0,0,0,0,0,0,0,0
881,4873579,0,0,7,6,4,1,1,12,0,14,4,2,0
1200,6306698,83,31,6,23,3,9,0,18,3,20,0,0,0
1966,9852232,0,0,0,3,0,0,1,21,0,0,0,0,0
1101,5830888,1,7,0,0,1,0,20,6,11,26,2,23,31
234,2022495,2,0,9,0,0,0,0,0,0,0,3,0,14
571,3497621,16,0,9,35,3,5,53,23,43,6,3,0,41
1221,6382468,0,0,0,0,0,0,0,0,0,0,0,0,0
838,4674542,0,0,0,0,0,0,17,0,0,0,4,0,0
306,2344288,2,9,0,0,0,0,0,0,0,0,0,0,0
1873,9493878,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,9221445,7,6,29,117,1,0,0,0,0,0,0,0,7
632,3790380,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,7038742,1,1,10,15,0,8,2,16,1,15,2,0,3
53,1208206,0,0,0,0,0,0,0,0,0,0,0,0,92
1346,7011835,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1516047,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,7364608,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2264759,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1967831,0,0,0,0,0,0,0,0,0,4,5,0,0
223,1968660,40,0,25,85,153,56,23,136,32,6,67,10,87
1757,8951256,0,0,0,0,0,0,0,21,14,50,17,0,36
151,1654792,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2984116,9,0,0,19,16,38,13,7,4,0,1,0,4
1658,8455578,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,9210977,0,0,0,0,0,0,0,0,0,0,0,0,0
547,3388030,0,0,0,0,0,0,0,0,0,0,0,0,1
801,4492388,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,7877111,0,0,0,0,0,0,0,0,0,0,0,0,0
536,3335667,0,0,0,3,2,30,2,13,7,1,0,0,53
1086,5746490,0,0,0,0,0,1,0,330,100,100,109,153,262
581,3537244,110,187,150,76,18,55,120,94,169,62,92,138,236
347,2513224,2,7,2,282,154,112,42,10,63,74,152,3,212
1000,5380286,0,0,0,0,0,0,0,2,2,0,0,0,2
1803,9130472,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,5879832,10,0,1,0,0,0,0,12,0,1,0,0,12
191,1822951,0,1,0,0,7,0,0,22,17,0,0,0,0
538,3345922,0,0,0,0,0,0,4,23,0,0,2,13,47
1525,7834814,0,0,0,0,0,0,0,0,0,0,0,0,0
978,5274179,3,13,0,2,4,10,0,24,0,10,0,0,0
863,4763064,0,0,0,0,0,0,0,3,14,5,1,17,7
609,3675044,3,0,0,0,0,2,0,0,0,0,0,0,0
227,1991596,0,0,0,0,0,0,0,0,0,2,1,1,0
948,5166119,0,0,6,5,6,10,2,1,0,0,0,0,0
527,3282204,0,0,0,0,2,0,0,0,0,1,3,22,16
1378,7167670,0,0,0,0,0,13,19,3,4,6,15,14,14
1176,6186615,1,0,0,0,0,0,0,1,0,0,0,10,10
1792,9076688,0,0,1,10,223,8,4,25,39,39,20,0,15
133,1592924,44,11,49,42,3,0,0,0,0,0,0,0,0
525,3279963,6,0,2,0,0,6,31,0,5,0,9,5,22
312,2367974,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,6334856,8,5,4,4,32,43,24,3,15,7,1,0,36
87,1350400,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1900846,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,5470663,3,0,0,0,0,0,0,0,0,0,0,0,0
486,3118654,68,9,5,1,2,68,12,15,15,6,14,6,21
21,1075513,0,0,0,0,0,0,0,0,0,0,0,0,0
993,5358931,0,0,0,0,0,0,0,0,0,0,0,0,47
1355,7054392,0,0,0,0,0,0,0,0,0,0,0,0,0
942,5141582,0,0,0,0,0,0,0,0,0,0,0,131,401
864,4764333,72,1,7,83,87,5,9,0,0,30,20,27,28
136,1609753,118,365,171,135,59,10,265,109,40,122,168,134,666
1342,7003700,0,0,0,0,0,0,0,0,0,0,25,11,72
793,4471776,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,5466940,0,0,0,0,31,20,1,0,3,0,2,0,0
1412,7333765,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2166765,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,8256832,0,0,7,0,1,0,0,0,0,0,0,0,0
54,1211753,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,8659997,0,2,2,0,2,0,16,5,19,7,0,0,27
1504,7761008,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,7148827,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,7416360,0,6,25,0,0,5,8,2,8,2,0,14,18
1194,6280064,0,0,11,15,160,0,0,13,47,23,1,0,0
479,3069157,7,18,7,2,2,7,5,14,14,15,15,14,2
1382,7184601,0,0,1,5,3,4,8,0,6,20,0,0,44
1026,5476838,0,0,0,0,0,0,0,0,0,107,12,7,41
1314,6890188,0,1,0,0,0,0,0,0,0,0,0,0,0
1585,8126488,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,7898315,0,0,0,0,0,0,0,1,0,0,0,0,0
315,2369619,0,0,0,0,0,0,0,0,0,7,4,32,40
445,2875609,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2522270,0,0,0,3,0,0,0,0,0,0,0,0,17
1436,7443916,61,19,40,39,25,151,10,35,35,20,27,16,30
6,1023794,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1450931,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,9520158,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,8390414,0,0,0,0,0,0,0,0,0,0,0,0,40
2001,9997881,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,9602447,0,0,0,0,0,0,0,0,0,0,0,10,0
82,1328658,0,0,0,1,32,0,1,1,0,0,0,0,1
1885,9551370,9,1,9,21,66,26,29,69,156,27,93,26,67
1968,9859603,4,0,0,0,0,0,7,0,0,0,0,0,0
1658,8455578,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1689543,1,9,32,4,0,4,19,9,13,14,10,10,37
1271,6637778,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,6918292,0,0,0,0,0,0,7,3,0,0,0,0,0
127,1551023,0,0,0,0,0,0,0,0,0,0,0,0,0
542,3359398,1,1,14,1,17,2,15,2,0,9,44,1,5
672,3979822,23,0,14,0,12,0,0,0,0,0,0,3,1
1692,8642880,84,21,5,14,15,35,2,16,17,26,0,0,5
1759,8962897,3,29,582,284,75,31,255,138,206,61,65,61,151
1803,9130472,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,7205589,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,8822897,16,22,47,0,0,0,33,40,0,4,41,0,2
78,1318863,173,69,35,7,43,126,57,23,121,142,299,266,596
1323,6924158,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1129794,0,4,21,11,0,1,0,26,0,0,0,0,0
1639,8390489,0,0,1,1,2,0,0,0,0,0,0,0,0
86,1350085,13,8,7,11,0,0,7,4,0,0,11,0,0
1389,7218790,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2513379,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1968660,0,25,85,153,56,23,136,32,6,67,10,17,114
649,3884227,18,8,0,0,4,17,30,10,61,30,7,0,5
1624,8327137,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,6165774,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,6359029,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,7374912,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1851014,0,0,0,0,0,0,0,0,9,43,20,22,1
1018,5458339,0,0,0,0,1,4,0,5,0,0,20,0,1
1941,9781221,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,9201749,0,0,0,0,0,0,0,0,0,0,0,0,0
973,5244807,10,2,3,10,7,1,0,5,16,5,0,1,6
912,5027910,0,0,0,0,0,0,0,0,1,29,68,143,229
833,4641340,5,10,4,1,0,0,4,0,0,0,0,1,0
1562,7979577,0,0,0,0,0,69,53,12,0,49,20,28,0
1183,6208285,10,0,0,15,0,1,0,2,1,6,3,5,5
1600,8196085,4,3,6,46,30,14,15,13,31,19,7,7,54
1857,9411851,0,0,0,0,0,0,0,0,0,0,0,3,0
857,4747166,0,0,0,0,0,0,0,0,0,0,0,0,0
813,4562062,0,4,7,0,0,0,0,0,0,0,0,0,0
1487,7662612,41,36,0,0,0,0,3,1,3,0,2,5,13
1745,8888965,0,0,0,0,0,0,0,0,0,0,0,9,10
100,1427706,0,0,0,0,0,0,1,0,0,2,0,0,0
656,3903961,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2847901,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2341888,34,15,35,40,105,82,131,51,99,116,106,213,183
1711,8733856,5,22,0,35,5,33,3,0,17,0,0,0,4
925,5072121,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,7798518,0,0,0,0,0,0,0,0,0,0,0,2,16
1941,9781221,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,8621824,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1618902,2,43,345,246,165,493,689,873,435,789,243,224,1532
809,4535730,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2915283,1,9,6,0,0,0,0,1,2,0,0,0,0
37,1132801,65,46,137,58,58,35,89,128,32,67,31,43,66
117,1505108,17,4,0,0,0,0,0,0,0,2,0,0,6
1707,8703979,0,0,0,0,0,0,0,0,0,0,0,0,1
380,2622349,4,0,0,0,5,0,20,0,0,3,7,3,19
1922,9683011,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,9630644,0,0,0,0,7,0,0,0,3,0,0,0,5
745,4291932,0,0,0,0,0,0,0,0,0,0,0,0,0
941,5135621,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2036139,3,0,0,0,0,0,0,0,0,0,0,0,0
598,3618823,4,6,1,2,8,52,9,3,0,18,10,0,26
1981,9937452,0,0,0,0,0,0,0,0,0,0,0,33,84
140,1622525,0,0,0,0,0,0,0,0,0,0,0,0,0
990,5331399,1,0,0,0,0,0,0,0,0,0,0,0,0
805,4511751,0,0,0,0,0,0,0,0,0,0,0,0,0
666,3955839,0,1,0,0,0,0,0,1,0,10,0,5,0
615,3727665,9,18,6,0,0,21,0,0,0,1,2,0,1
151,1654792,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,8338753,0,0,0,0,0,0,0,0,0,0,0,0,0
841,4682163,0,0,0,0,0,0,0,0,0,0,0,0,0
844,4688899,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,9411341,62,68,10,14,31,15,42,20,31,7,52,46,16
1540,7898315,0,1,0,0,0,0,0,0,0,0,0,0,0
818,4571719,0,1,0,8,0,0,0,0,5,0,4,8,0
548,3388644,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1991596,0,0,0,0,0,0,0,2,1,1,0,0,0
2000,9996357,1,0,0,0,0,0,0,0,0,0,0,0,0
1395,7260199,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1318863,57,23,121,142,299,266,72,324,200,119,195,331,777
1353,7048674,0,11,16,53,29,51,81,29,48,52,53,34,43
1147,6080391,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,6960244,0,0,1,0,0,0,0,0,17,0,0,0,2
68,1261120,185,194,338,96,28,33,38,6,44,0,0,0,1
475,3054410,0,0,21,27,6,0,0,0,0,0,0,3,0
1816,9195736,0,0,3,2,12,27,3,0,15,34,12,7,0
513,3234405,0,2,1,0,0,0,0,4,16,1,0,0,1
1934,9745794,0,0,0,0,11,13,5,2,4,6,8,1,21
1301,6826108,5,24,2,10,0,0,1,4,0,3,7,0,0
1788,9065995,26,57,325,219,101,165,6,174,188,302,30,114,534
944,5152722,0,0,0,0,0,0,11,86,53,37,26,10,20
316,2371017,0,0,0,0,0,0,0,0,0,0,0,0,0
993,5358931,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,5901032,0,3,6,0,0,0,0,0,0,0,0,0,0
1656,8441483,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,9072579,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2250794,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,6196912,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,6397113,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1481285,0,0,0,0,0,0,0,0,20,32,9,1,14
1743,8884043,2,0,4,0,1,1,9,12,6,6,0,4,6
431,2812713,9,27,0,23,3,76,40,0,157,0,62,110,51
1522,7829942,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,8345975,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,9917289,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,7842091,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,8471532,0,0,0,0,0,0,0,0,0,1,0,0,0
1968,9859603,0,0,0,0,0,0,0,0,0,4,0,0,0
888,4896399,137,37,45,26,4,19,12,7,14,8,9,14,13
1567,8006476,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2042461,0,0,0,0,0,0,0,0,0,0,0,0,0
